target,source
https://docs.ogc.org/is/23-001/23-001.html#_conf_sf_ref-from-system,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/sf/ref-from-system
https://docs.ogc.org/is/23-001/23-001.html#_conf_property,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/property
https://docs.ogc.org/is/23-001/23-001.html#_conf_property_canonical-url,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/property/canonical-url
https://docs.ogc.org/is/23-001/23-001.html#_conf_property_resources-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/property/resources-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_property_canonical-endpoint,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/property/canonical-endpoint
https://docs.ogc.org/is/23-001/23-001.html#_conf_property_collections,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/property/collections
https://docs.ogc.org/is/23-001/23-001.html#_conf_advanced-filtering,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/advanced-filtering
https://docs.ogc.org/is/23-001/23-001.html#_conf_advanced-filtering_id-list-schema,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/advanced-filtering/id-list-schema
https://docs.ogc.org/is/23-001/23-001.html#_conf_advanced-filtering_resource-by-id,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/advanced-filtering/resource-by-id
https://docs.ogc.org/is/23-001/23-001.html#_conf_advanced-filtering_resource-by-keyword,http://www.opengis.net/spec/ogcapi-connectedsystems-1/1.0/conf/advanced-filtering/resource-by-keyword
