target,source
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tpgeometry-query-response-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tpgeometry-query-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_subtemporalvalue-parameter-definition,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/param-subtemporalvalue-definition
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_subtemporalvalue-parameter-response,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/param-subtemporalvalue-response
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperties-op-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperties-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperties-op-post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperties-post
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperties-response-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperties-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperties-response-post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperties-post-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_mandatory-tproperty,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperty-mandatory
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperty-op-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperty-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperty-op-post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperty-post
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperty-op-delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperty-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperty-response-get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperty-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperty-response-post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperty-post-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tproperty-response-delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tproperty-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf_mandatory-temporalprimitivevalue,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tpvalue-mandatory
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tpvalue-op-delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tpvalue-delete
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_mf-tpvalue-response-delete,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/movingfeatures/tpvalue-delete-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#rc_mf_common,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/common
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_core_param-limit,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/common/param-limit
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_core_param-bbox,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/common/param-bbox
https://docs.ogc.org/is/22-003r3/22-003r3.html#req_core_param-datetime,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/req/common/param-datetime
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_movingfeature_collection,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collections_get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collections-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collections_get_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collections-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collections_post,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collections-post
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collections_post_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collections-post-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collection_get,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collection-get
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collection_get_success,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collection-get-success
https://docs.ogc.org/is/22-003r3/22-003r3.html#conf_mfc_collection_put,http://www.opengis.net/spec/ogcapi-movingfeatures-1/1.0/conf/mf-collection/collection-put
