timestamp,target,source,type
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_styled-maps,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/styled-map,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_styled-map_desc-links,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/styled-map/desc-links,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_styled-map_operation,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/styled-map/map-operation,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_png,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/png,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_png_content,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/png/content,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_jpeg,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/jpeg,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_jpeg_content,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/jpeg/content,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_jpegxl,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/jpegxl,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_jpegxl_content,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/jpegxl/content,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_tiff,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/tiff,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_tiff_content,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/tiff/content,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rec_tiff_geotiff,https://www.opengis.net/spec/ogcapi-maps-1/1.0/rec/tiff/geotiff,Recommendation 19
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_svg,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/svg,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_svg_content,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/svg/content,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#per_svg_overflow,https://www.opengis.net/spec/ogcapi-maps-1/1.0/per/svg/overflow,Permission 9
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_html,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/html,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_html_content,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/html/content,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rec_html_content,https://www.opengis.net/spec/ogcapi-maps-1/1.0/rec/html/content,Recommendation 20
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_api_operations,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/api-operations,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_api_operations_completeness,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/api-operations/completeness,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_api_operations_operation_id,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/api-operations/operation-id,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#rc_table_cors,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/cors,requirements_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#req_cors_cors,https://www.opengis.net/spec/ogcapi-maps-1/1.0/req/cors/cors,requirement
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_core,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/core,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_core_map-op,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/core/map-op,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_a7148d44-383a-1cbc-2502-96eeea022b7b,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/core/map-response,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_b78f6cdd-b4f1-18b7-1e1a-069873bf6689,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/core/conformance-success,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_tilesets,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/tilesets,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_1cfbc790-d7c3-a228-46d9-829c80ff3e93,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/tilesets/desc-links,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_037c9af5-ad84-91a0-fec6-42587c73ec94,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/tilesets/tiles-parameters,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_background,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/background,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_1738e058-d3eb-e790-2272-7aa6741bfe18,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/background/bgcolor-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_9908cdac-b15a-c501-1b2b-f728facc4d45,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/background/transparent-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_f8adda80-24ec-189e-7d92-a2e59ed204c3,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/background/void-color-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_75e69830-c2d6-653f-8d10-50cc4654e661,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/background/void-transparent-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_527f25bd-d590-ddcc-1048-7911f363ef52,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/background/map-success,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_collections-selection,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/collections-selection,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_8456f48d-b719-9227-904b-5198373b94bb,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/collections-selection/collections-parameter,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_06ca1fe4-4b36-d8dc-dfd3-7030e92c19ca,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/collections-selection/collections-response,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_scaling,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/scaling,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_bd47ab58-9990-a4c9-e928-ed918499edb9,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/scaling/width-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_0062d97b-a5e2-9e89-fcd4-60b738fdce4c,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/scaling/height-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_60891771-4d3a-4f7f-6c28-adc67cbc309e,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/scaling/scale-denominator-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_display-resolution,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/display-resolution,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_a7b4d2e3-c141-ed7e-b3ac-778c5c86acb6,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/display-resolution/mm-per-pixel-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_cfbf19d7-194a-9c40-cad9-8a91cff77859,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/display-resolution/map-success,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#conf_spatial-subsetting,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting,conformance_class
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_bb1ea4c2-e112-7cfa-d45d-355dea29a48f,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/bbox-crs,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_0cb7da52-b7da-e495-d2c7-13fa0cd59454,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/subset-crs,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_e69f5c50-f259-6b6d-9e12-1d6c4cc1eb42,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/center-crs,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_9cadec5c-f3f2-35e3-97e9-af00d4c9e938,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/bbox-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_80e6a478-c21f-ab7d-61d3-872e0d62a96a,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/subset-definition,abstract_test
2024-08-12T15:21:31,https://docs.ogc.org/is/20-058/20-058.html#_90c59b41-abd2-faff-e5e2-f572e1148b57,https://www.opengis.net/spec/ogcapi-maps-1/1.0/conf/spatial-subsetting/subset-response,abstract_test
