200,http://www.opengis.net/def/function/geosparql/distance_output
200,http://www.opengis.net/def/function/geosparql/distance_param1
200,http://www.opengis.net/def/function/geosparql/distance_param2
200,http://www.opengis.net/def/function/geosparql/distance_param3
200,http://www.opengis.net/def/function/geosparql/ehContains_output
200,http://www.opengis.net/def/function/geosparql/ehContains_param1
200,http://www.opengis.net/def/function/geosparql/ehContains_param2
200,http://www.opengis.net/def/function/geosparql/ehCoveredBy_param1
200,http://www.opengis.net/def/function/geosparql/ehCoveredBy_param2
200,http://www.opengis.net/def/function/geosparql/ehCovers_output
200,http://www.opengis.net/def/function/geosparql/ehCovers_param1
200,http://www.opengis.net/def/function/geosparql/ehCovers_param2
200,http://www.opengis.net/def/function/geosparql/ehDisjoint_output
200,http://www.opengis.net/def/function/geosparql/ehDisjoint_param1
200,http://www.opengis.net/def/function/geosparql/ehDisjoint_param2
200,http://www.opengis.net/def/function/geosparql/ehEquals_output
200,http://www.opengis.net/def/function/geosparql/ehEquals_param1
200,http://www.opengis.net/def/function/geosparql/ehEquals_param2
200,http://www.opengis.net/def/function/geosparql/ehInside_output
200,http://www.opengis.net/def/function/geosparql/ehInside_param1
200,http://www.opengis.net/def/function/geosparql/ehInside_param2
200,http://www.opengis.net/def/function/geosparql/ehMeet_output
200,http://www.opengis.net/def/function/geosparql/ehMeet_param1
200,http://www.opengis.net/def/function/geosparql/ehMeet_param2
200,http://www.opengis.net/def/function/geosparql/ehOverlap_output
200,http://www.opengis.net/def/function/geosparql/ehOverlap_param1
200,http://www.opengis.net/def/function/geosparql/ehOverlap_param2
200,http://www.opengis.net/def/function/geosparql/envelope_output
200,http://www.opengis.net/def/function/geosparql/envelope_param1
200,http://www.opengis.net/def/function/geosparql/getSRID_output
200,http://www.opengis.net/def/function/geosparql/getSRID_param1
200,http://www.opengis.net/def/function/geosparql/intersection_output
200,http://www.opengis.net/def/function/geosparql/intersection_param1
200,http://www.opengis.net/def/function/geosparql/intersection_param2
200,http://www.opengis.net/def/function/geosparql/rcc8dc_output
200,http://www.opengis.net/def/function/geosparql/rcc8dc_param1
200,http://www.opengis.net/def/function/geosparql/rcc8dc_param2
200,http://www.opengis.net/def/function/geosparql/rcc8ec_output
200,http://www.opengis.net/def/function/geosparql/rcc8ec_param1
200,http://www.opengis.net/def/function/geosparql/rcc8ec_param2
200,http://www.opengis.net/def/function/geosparql/rcc8eq_output
200,http://www.opengis.net/def/function/geosparql/rcc8eq_param1
200,http://www.opengis.net/def/function/geosparql/rcc8eq_param2
200,http://www.opengis.net/def/function/geosparql/rcc8ntpp_output
200,http://www.opengis.net/def/function/geosparql/rcc8ntpp_param1
200,http://www.opengis.net/def/function/geosparql/rcc8ntpp_param2
200,http://www.opengis.net/def/function/geosparql/rcc8ntppi_output
200,http://www.opengis.net/def/function/geosparql/rcc8ntppi_param1
200,http://www.opengis.net/def/function/geosparql/rcc8ntppi_param2
200,http://www.opengis.net/def/function/geosparql/rcc8po_output
200,http://www.opengis.net/def/function/geosparql/rcc8po_param1
200,http://www.opengis.net/def/function/geosparql/rcc8po_param2
200,http://www.opengis.net/def/function/geosparql/rcc8tpp_output
200,http://www.opengis.net/def/function/geosparql/rcc8tpp_param1
200,http://www.opengis.net/def/function/geosparql/rcc8tpp_param2
200,http://www.opengis.net/def/function/geosparql/rcc8tppi_output
200,http://www.opengis.net/def/function/geosparql/rcc8tppi_param1
200,http://www.opengis.net/def/function/geosparql/rcc8tppi_param2
200,http://www.opengis.net/def/function/geosparql/relate_output
200,http://www.opengis.net/def/function/geosparql/relate_param1
200,http://www.opengis.net/def/function/geosparql/relate_param2
200,http://www.opengis.net/def/function/geosparql/relate_param3
200,http://www.opengis.net/def/function/geosparql/sfContains_output
200,http://www.opengis.net/def/function/geosparql/sfContains_param1
200,http://www.opengis.net/def/function/geosparql/sfContains_param2
